2025-06-03 14:11:15 utils.py:l226 INFO	Command: /home/haali/miniconda3/envs/test/bin/ppanggolin all --fasta testingDataset/genomes.fasta.list -c8
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000210495.1_ASM21049v1_genomic_CDS_0888 | GCF_000210495.1_ASM21049v1_genomic_CDS_0889 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0005 | GCF_000220105.1_ASM22010v1_genomic_CDS_0006 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0012 | GCF_000220105.1_ASM22010v1_genomic_CDS_0013 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0014 | GCF_000220105.1_ASM22010v1_genomic_CDS_0015 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0015 | GCF_000220105.1_ASM22010v1_genomic_CDS_0016 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0019 | GCF_000220105.1_ASM22010v1_genomic_CDS_0020 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0023 | GCF_000220105.1_ASM22010v1_genomic_CDS_0024 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0042 | GCF_000220105.1_ASM22010v1_genomic_CDS_0043 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0044 | GCF_000220105.1_ASM22010v1_genomic_CDS_0045 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0046 | GCF_000220105.1_ASM22010v1_genomic_CDS_0047 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0048 | GCF_000220105.1_ASM22010v1_genomic_CDS_0049 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0055 | GCF_000220105.1_ASM22010v1_genomic_CDS_0056 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0057 | GCF_000220105.1_ASM22010v1_genomic_CDS_0058 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0058 | GCF_000220105.1_ASM22010v1_genomic_CDS_0059 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0065 | GCF_000220105.1_ASM22010v1_genomic_CDS_0066 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0078 | GCF_000220105.1_ASM22010v1_genomic_CDS_0079 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0083 | GCF_000220105.1_ASM22010v1_genomic_CDS_0084 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0085 | GCF_000220105.1_ASM22010v1_genomic_CDS_0086 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0089 | GCF_000220105.1_ASM22010v1_genomic_CDS_0090 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0090 | GCF_000220105.1_ASM22010v1_genomic_CDS_0091 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0100 | GCF_000220105.1_ASM22010v1_genomic_CDS_0101 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0106 | GCF_000220105.1_ASM22010v1_genomic_CDS_0107 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0115 | GCF_000220105.1_ASM22010v1_genomic_CDS_0116 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0116 | GCF_000220105.1_ASM22010v1_genomic_CDS_0117 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0117 | GCF_000220105.1_ASM22010v1_genomic_CDS_0118 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0119 | GCF_000220105.1_ASM22010v1_genomic_CDS_0120 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0122 | GCF_000220105.1_ASM22010v1_genomic_CDS_0123 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0130 | GCF_000220105.1_ASM22010v1_genomic_CDS_0131 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0132 | GCF_000220105.1_ASM22010v1_genomic_CDS_0133 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0142 | GCF_000220105.1_ASM22010v1_genomic_CDS_0143 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0145 | GCF_000220105.1_ASM22010v1_genomic_CDS_0146 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0149 | GCF_000220105.1_ASM22010v1_genomic_CDS_0150 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0150 | GCF_000220105.1_ASM22010v1_genomic_CDS_0151 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0153 | GCF_000220105.1_ASM22010v1_genomic_CDS_0154 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0175 | GCF_000220105.1_ASM22010v1_genomic_CDS_0176 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0181 | GCF_000220105.1_ASM22010v1_genomic_CDS_0182 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0182 | GCF_000220105.1_ASM22010v1_genomic_CDS_0183 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0205 | GCF_000220105.1_ASM22010v1_genomic_CDS_0206 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0208 | GCF_000220105.1_ASM22010v1_genomic_CDS_0209 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0211 | GCF_000220105.1_ASM22010v1_genomic_tRNA_0012 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0212 | GCF_000220105.1_ASM22010v1_genomic_CDS_0213 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0219 | GCF_000220105.1_ASM22010v1_genomic_CDS_0220 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0220 | GCF_000220105.1_ASM22010v1_genomic_CDS_0221 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0226 | GCF_000220105.1_ASM22010v1_genomic_CDS_0227 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0231 | GCF_000220105.1_ASM22010v1_genomic_CDS_0232 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0232 | GCF_000220105.1_ASM22010v1_genomic_CDS_0233 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0240 | GCF_000220105.1_ASM22010v1_genomic_CDS_0241 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0243 | GCF_000220105.1_ASM22010v1_genomic_CDS_0244 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0264 | GCF_000220105.1_ASM22010v1_genomic_CDS_0265 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0266 | GCF_000220105.1_ASM22010v1_genomic_CDS_0267 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0278 | GCF_000220105.1_ASM22010v1_genomic_CDS_0279 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0279 | GCF_000220105.1_ASM22010v1_genomic_CDS_0280 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0280 | GCF_000220105.1_ASM22010v1_genomic_CDS_0281 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0284 | GCF_000220105.1_ASM22010v1_genomic_CDS_0285 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0285 | GCF_000220105.1_ASM22010v1_genomic_CDS_0286 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0286 | GCF_000220105.1_ASM22010v1_genomic_CDS_0287 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0290 | GCF_000220105.1_ASM22010v1_genomic_CDS_0291 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0306 | GCF_000220105.1_ASM22010v1_genomic_CDS_0307 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0321 | GCF_000220105.1_ASM22010v1_genomic_CDS_0322 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0322 | GCF_000220105.1_ASM22010v1_genomic_CDS_0323 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0323 | GCF_000220105.1_ASM22010v1_genomic_CDS_0324 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0326 | GCF_000220105.1_ASM22010v1_genomic_CDS_0327 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0328 | GCF_000220105.1_ASM22010v1_genomic_CDS_0329 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0330 | GCF_000220105.1_ASM22010v1_genomic_CDS_0331 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0334 | GCF_000220105.1_ASM22010v1_genomic_CDS_0335 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0342 | GCF_000220105.1_ASM22010v1_genomic_CDS_0343 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0345 | GCF_000220105.1_ASM22010v1_genomic_CDS_0346 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0348 | GCF_000220105.1_ASM22010v1_genomic_CDS_0349 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0352 | GCF_000220105.1_ASM22010v1_genomic_CDS_0353 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0355 | GCF_000220105.1_ASM22010v1_genomic_CDS_0356 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0374 | GCF_000220105.1_ASM22010v1_genomic_CDS_0375 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0382 | GCF_000220105.1_ASM22010v1_genomic_CDS_0383 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0384 | GCF_000220105.1_ASM22010v1_genomic_CDS_0385 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0390 | GCF_000220105.1_ASM22010v1_genomic_CDS_0391 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0391 | GCF_000220105.1_ASM22010v1_genomic_CDS_0392 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0397 | GCF_000220105.1_ASM22010v1_genomic_CDS_0398 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0408 | GCF_000220105.1_ASM22010v1_genomic_CDS_0409 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0414 | GCF_000220105.1_ASM22010v1_genomic_CDS_0415 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0418 | GCF_000220105.1_ASM22010v1_genomic_CDS_0419 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0421 | GCF_000220105.1_ASM22010v1_genomic_CDS_0422 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0426 | GCF_000220105.1_ASM22010v1_genomic_CDS_0427 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0429 | GCF_000220105.1_ASM22010v1_genomic_CDS_0430 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0432 | GCF_000220105.1_ASM22010v1_genomic_CDS_0433 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0433 | GCF_000220105.1_ASM22010v1_genomic_CDS_0434 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0436 | GCF_000220105.1_ASM22010v1_genomic_CDS_0437 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0447 | GCF_000220105.1_ASM22010v1_genomic_CDS_0448 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0450 | GCF_000220105.1_ASM22010v1_genomic_CDS_0451 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0456 | GCF_000220105.1_ASM22010v1_genomic_CDS_0457 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0458 | GCF_000220105.1_ASM22010v1_genomic_CDS_0459 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0460 | GCF_000220105.1_ASM22010v1_genomic_CDS_0461 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0462 | GCF_000220105.1_ASM22010v1_genomic_CDS_0463 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0469 | GCF_000220105.1_ASM22010v1_genomic_CDS_0470 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0470 | GCF_000220105.1_ASM22010v1_genomic_CDS_0471 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0487 | GCF_000220105.1_ASM22010v1_genomic_CDS_0488 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0493 | GCF_000220105.1_ASM22010v1_genomic_CDS_0494 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0495 | GCF_000220105.1_ASM22010v1_genomic_CDS_0496 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0506 | GCF_000220105.1_ASM22010v1_genomic_CDS_0507 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0511 | GCF_000220105.1_ASM22010v1_genomic_CDS_0512 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0512 | GCF_000220105.1_ASM22010v1_genomic_CDS_0513 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0514 | GCF_000220105.1_ASM22010v1_genomic_CDS_0515 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0518 | GCF_000220105.1_ASM22010v1_genomic_CDS_0519 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0520 | GCF_000220105.1_ASM22010v1_genomic_CDS_0521 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0521 | GCF_000220105.1_ASM22010v1_genomic_CDS_0522 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0526 | GCF_000220105.1_ASM22010v1_genomic_CDS_0527 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0529 | GCF_000220105.1_ASM22010v1_genomic_CDS_0530 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0536 | GCF_000220105.1_ASM22010v1_genomic_CDS_0537 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0547 | GCF_000220105.1_ASM22010v1_genomic_CDS_0548 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0548 | GCF_000220105.1_ASM22010v1_genomic_CDS_0549 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0553 | GCF_000220105.1_ASM22010v1_genomic_CDS_0554 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0556 | GCF_000220105.1_ASM22010v1_genomic_CDS_0557 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0558 | GCF_000220105.1_ASM22010v1_genomic_CDS_0559 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0574 | GCF_000220105.1_ASM22010v1_genomic_CDS_0575 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0581 | GCF_000220105.1_ASM22010v1_genomic_CDS_0582 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0583 | GCF_000220105.1_ASM22010v1_genomic_CDS_0584 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0587 | GCF_000220105.1_ASM22010v1_genomic_CDS_0588 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0589 | GCF_000220105.1_ASM22010v1_genomic_CDS_0590 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0591 | GCF_000220105.1_ASM22010v1_genomic_CDS_0592 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0603 | GCF_000220105.1_ASM22010v1_genomic_CDS_0604 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0614 | GCF_000220105.1_ASM22010v1_genomic_CDS_0615 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0617 | GCF_000220105.1_ASM22010v1_genomic_CDS_0618 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0621 | GCF_000220105.1_ASM22010v1_genomic_CDS_0622 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0622 | GCF_000220105.1_ASM22010v1_genomic_CDS_0623 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0623 | GCF_000220105.1_ASM22010v1_genomic_CDS_0624 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0624 | GCF_000220105.1_ASM22010v1_genomic_CDS_0625 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_000220105.1_ASM22010v1_genomic_CDS_0641 | GCF_000220105.1_ASM22010v1_genomic_CDS_0642 has no DNA sequence.
